FEATURE	UP_INTRONS_HeLa_SRRM2-KD_N_DATAPOINTS	UP_INTRONS_HeLa_SRRM2-KD_N_NA	UP_INTRONS_HeLa_SRRM2-KD_MEAN	UP_INTRONS_HeLa_SRRM2-KD_MEDIAN	DOWN_INTRONS_HeLa_SRRM2-KD_N_DATAPOINTS	DOWN_INTRONS_HeLa_SRRM2-KD_N_NA	DOWN_INTRONS_HeLa_SRRM2-KD_MEAN	DOWN_INTRONS_HeLa_SRRM2-KD_MEDIAN	CR_N_DATAPOINTS	CR_N_NA	CR_MEAN	CR_MEDIAN	CS_N_DATAPOINTS	CS_N_NA	CS_MEAN	CS_MEDIAN	AS_NC_N_DATAPOINTS	AS_NC_N_NA	AS_NC_MEAN	AS_NC_MEDIAN	PVAL_MANN_WHITNEY_U_TEST_UP_INTRONS_HeLa_SRRM2-KD_VS_DOWN_INTRONS_HeLa_SRRM2-KD	QUAL_MANN_WHITNEY_U_TEST_UP_INTRONS_HeLa_SRRM2-KD_VS_DOWN_INTRONS_HeLa_SRRM2-KD	PVAL_MANN_WHITNEY_U_TEST_UP_INTRONS_HeLa_SRRM2-KD_VS_CR	QUAL_MANN_WHITNEY_U_TEST_UP_INTRONS_HeLa_SRRM2-KD_VS_CR	PVAL_MANN_WHITNEY_U_TEST_UP_INTRONS_HeLa_SRRM2-KD_VS_CS	QUAL_MANN_WHITNEY_U_TEST_UP_INTRONS_HeLa_SRRM2-KD_VS_CS	PVAL_MANN_WHITNEY_U_TEST_UP_INTRONS_HeLa_SRRM2-KD_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_UP_INTRONS_HeLa_SRRM2-KD_VS_AS_NC	PVAL_MANN_WHITNEY_U_TEST_DOWN_INTRONS_HeLa_SRRM2-KD_VS_CR	QUAL_MANN_WHITNEY_U_TEST_DOWN_INTRONS_HeLa_SRRM2-KD_VS_CR	PVAL_MANN_WHITNEY_U_TEST_DOWN_INTRONS_HeLa_SRRM2-KD_VS_CS	QUAL_MANN_WHITNEY_U_TEST_DOWN_INTRONS_HeLa_SRRM2-KD_VS_CS	PVAL_MANN_WHITNEY_U_TEST_DOWN_INTRONS_HeLa_SRRM2-KD_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_DOWN_INTRONS_HeLa_SRRM2-KD_VS_AS_NC	PVAL_MANN_WHITNEY_U_TEST_CR_VS_CS	QUAL_MANN_WHITNEY_U_TEST_CR_VS_CS	PVAL_MANN_WHITNEY_U_TEST_CR_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_CR_VS_AS_NC	PVAL_MANN_WHITNEY_U_TEST_CS_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_CS_VS_AS_NC
MEDIAN_PYRIMIDINECONT	152	3	0.649974049425118	0.6496753246755	95	0	0.643344280083874	0.622222222222	129	5	0.611268832277333	0.615384615385	958	6	0.661502488554873	0.655172413793	921	25	0.640290771446383	0.6370357014065	0.571631959463804	UP_INTRONS_HeLa_SRRM2-KD = DOWN_INTRONS_HeLa_SRRM2-KD	0.0123153833780617	*   : UP_INTRONS_HeLa_SRRM2-KD > CR	0.234713684518911	UP_INTRONS_HeLa_SRRM2-KD = CS	0.359263859588734	UP_INTRONS_HeLa_SRRM2-KD = AS_NC	0.120131609734232	DOWN_INTRONS_HeLa_SRRM2-KD = CR	0.0635463046083813	DOWN_INTRONS_HeLa_SRRM2-KD = CS	0.931957164968423	DOWN_INTRONS_HeLa_SRRM2-KD = AS_NC	9.30363790596951e-06	*** : CR < CS	0.0155499715175657	*   : CR < AS_NC	2.66140879282614e-05	*** : CS > AS_NC
MEDIAN_POLYPYRITRAC_OFFSET	152	3	12.6907894736842	5.5	95	0	10.5263157894737	5	129	5	12.0736434108527	7	958	6	7.14874739039666	4	921	25	10.9782844733985	6	0.5322423346502	UP_INTRONS_HeLa_SRRM2-KD = DOWN_INTRONS_HeLa_SRRM2-KD	0.450162020867855	UP_INTRONS_HeLa_SRRM2-KD = CR	0.00279852013755457	**  : UP_INTRONS_HeLa_SRRM2-KD > CS	0.863769288071864	UP_INTRONS_HeLa_SRRM2-KD = AS_NC	0.19857445299663	DOWN_INTRONS_HeLa_SRRM2-KD = CR	0.0971072038361741	DOWN_INTRONS_HeLa_SRRM2-KD = CS	0.340242537975648	DOWN_INTRONS_HeLa_SRRM2-KD = AS_NC	7.87712299728266e-05	*** : CR > CS	0.352937065959487	CR = AS_NC	1.37805943150315e-10	*** : CS < AS_NC
MEDIAN_POLYPYRITRAC_LEN	152	3	15.6381578947368	13	95	0	15.8	14	129	5	15.515503875969	13	958	6	15.1737995824635	14	921	25	15.7937024972856	14	0.803681992457024	UP_INTRONS_HeLa_SRRM2-KD = DOWN_INTRONS_HeLa_SRRM2-KD	0.310100165114213	UP_INTRONS_HeLa_SRRM2-KD = CR	0.608555283885194	UP_INTRONS_HeLa_SRRM2-KD = CS	0.54874894892947	UP_INTRONS_HeLa_SRRM2-KD = AS_NC	0.270610846235057	DOWN_INTRONS_HeLa_SRRM2-KD = CR	0.423160978004755	DOWN_INTRONS_HeLa_SRRM2-KD = CS	0.420932178373969	DOWN_INTRONS_HeLa_SRRM2-KD = AS_NC	0.422954268600683	CR = CS	0.482731402186619	CR = AS_NC	0.867970666043555	CS = AS_NC
MEDIAN_POLYPYRITRAC_SCORE	152	3	28.8486842105263	24	95	0	28.2842105263158	25	129	5	27.2248062015504	23	958	6	28.963987473904	26	921	25	28.286102062975	24	0.801132054989769	UP_INTRONS_HeLa_SRRM2-KD = DOWN_INTRONS_HeLa_SRRM2-KD	0.0894773189700876	UP_INTRONS_HeLa_SRRM2-KD = CR	0.315904639828796	UP_INTRONS_HeLa_SRRM2-KD = CS	0.463752013150438	UP_INTRONS_HeLa_SRRM2-KD = AS_NC	0.115735554498255	DOWN_INTRONS_HeLa_SRRM2-KD = CR	0.573063868869607	DOWN_INTRONS_HeLa_SRRM2-KD = CS	0.412154743753017	DOWN_INTRONS_HeLa_SRRM2-KD = AS_NC	0.00373546842306754	**  : CR < CS	0.124315792374906	CR = AS_NC	0.00110315490450218	**  : CS > AS_NC
MEDIAN_BPSCORE	152	3	0.0999091643182237	0.44699643025	95	0	0.272298194889474	0.50248579	129	5	0.0922574416085271	0.43579238	958	6	0.500233474127829	0.57291877	921	25	0.27719169184354	0.51393385	0.465152497540744	UP_INTRONS_HeLa_SRRM2-KD = DOWN_INTRONS_HeLa_SRRM2-KD	0.71870714118978	UP_INTRONS_HeLa_SRRM2-KD = CR	0.00846798219633674	**  : UP_INTRONS_HeLa_SRRM2-KD < CS	0.311085604100489	UP_INTRONS_HeLa_SRRM2-KD = AS_NC	0.304712915590209	DOWN_INTRONS_HeLa_SRRM2-KD = CR	0.227169300324658	DOWN_INTRONS_HeLa_SRRM2-KD = CS	0.903980016497736	DOWN_INTRONS_HeLa_SRRM2-KD = AS_NC	0.00199115902480007	**  : CR < CS	0.153865592599627	CR = AS_NC	0.00104681951549933	**  : CS > AS_NC
MEDIAN_TR_LENGTH	155	0	31032.0709677419	17128.5	95	0	29653.3105263158	16412	134	0	13025.8358208955	5143.25	964	0	57039.4211618257	34287.25	946	0	26800.032769556	14123.5	0.611361658530632	UP_INTRONS_HeLa_SRRM2-KD = DOWN_INTRONS_HeLa_SRRM2-KD	6.59708265387742e-14	*** : UP_INTRONS_HeLa_SRRM2-KD > CR	1.97709177004602e-10	*** : UP_INTRONS_HeLa_SRRM2-KD < CS	0.0525921910727352	UP_INTRONS_HeLa_SRRM2-KD = AS_NC	5.7944090931733e-10	*** : DOWN_INTRONS_HeLa_SRRM2-KD > CR	2.86335228409297e-09	*** : DOWN_INTRONS_HeLa_SRRM2-KD < CS	0.320702471899222	DOWN_INTRONS_HeLa_SRRM2-KD = AS_NC	3.44823174247074e-38	*** : CR < CS	9.57145317729112e-17	*** : CR < AS_NC	8.3709358999275e-53	*** : CS > AS_NC
MEDIAN_INTRON_NUMBER	155	0	11.6	9	95	0	12.0578947368421	8	134	0	4.65298507462687	2	964	0	14.7328838174274	11	946	0	12.2193446088795	9	0.477866645465406	UP_INTRONS_HeLa_SRRM2-KD = DOWN_INTRONS_HeLa_SRRM2-KD	8.21961061751081e-20	*** : UP_INTRONS_HeLa_SRRM2-KD > CR	0.00474551009328776	**  : UP_INTRONS_HeLa_SRRM2-KD < CS	0.917252177457364	UP_INTRONS_HeLa_SRRM2-KD = AS_NC	6.49675224463347e-14	*** : DOWN_INTRONS_HeLa_SRRM2-KD > CR	0.00365803605377234	**  : DOWN_INTRONS_HeLa_SRRM2-KD < CS	0.386791093986384	DOWN_INTRONS_HeLa_SRRM2-KD = AS_NC	1.10677927839553e-39	*** : CR < CS	6.54053740572078e-31	*** : CR < AS_NC	6.33430838598396e-07	*** : CS > AS_NC
INTRON_MEDIANRELATIVERANK	155	0	0.706628926360094	0.738636363636364	95	0	0.600235525318526	0.666666666666667	134	0	0.741527953200099	1	964	0	0.596325630104052	0.6	946	0	0.634353004060005	0.660714285714286	0.00664654162528616	**  : UP_INTRONS_HeLa_SRRM2-KD > DOWN_INTRONS_HeLa_SRRM2-KD	0.0155778391119932	*   : UP_INTRONS_HeLa_SRRM2-KD < CR	9.6683878133547e-07	*** : UP_INTRONS_HeLa_SRRM2-KD > CS	0.0017763931371784	**  : UP_INTRONS_HeLa_SRRM2-KD > AS_NC	4.22324551002924e-05	*** : DOWN_INTRONS_HeLa_SRRM2-KD < CR	0.703172928231046	DOWN_INTRONS_HeLa_SRRM2-KD = CS	0.34165971489429	DOWN_INTRONS_HeLa_SRRM2-KD = AS_NC	3.22548274828074e-10	*** : CR > CS	2.8383425283216e-07	*** : CR > AS_NC	0.00121275102051933	**  : CS < AS_NC
INTRON_MEDIANRELATIVERANK_3BINS	155	0	2.47096774193548	3	95	0	2.27368421052632	3	134	0	2.47761194029851	3	964	0	2.26763485477178	2	946	0	2.34143763213531	2	0.114495975130981	UP_INTRONS_HeLa_SRRM2-KD = DOWN_INTRONS_HeLa_SRRM2-KD	0.520019759018861	UP_INTRONS_HeLa_SRRM2-KD = CR	0.000912618530587402	*** : UP_INTRONS_HeLa_SRRM2-KD > CS	0.0462793666713553	*   : UP_INTRONS_HeLa_SRRM2-KD > AS_NC	0.0558947944190848	DOWN_INTRONS_HeLa_SRRM2-KD = CR	0.625971188837682	DOWN_INTRONS_HeLa_SRRM2-KD = CS	0.664650194650654	DOWN_INTRONS_HeLa_SRRM2-KD = AS_NC	0.000323414611621007	*** : CR > CS	0.0134824383584948	*   : CR > AS_NC	0.0151631336914931	*   : CS < AS_NC
INTRON_MEDIANRELATIVERANK_5BINS	155	0	3.94838709677419	4	95	0	3.45263157894737	4	134	0	3.94029850746269	5	964	0	3.43983402489627	3	946	0	3.6014799154334	4	0.00772120909309999	**  : UP_INTRONS_HeLa_SRRM2-KD > DOWN_INTRONS_HeLa_SRRM2-KD	0.39253430594093	UP_INTRONS_HeLa_SRRM2-KD = CR	2.16313463087126e-06	*** : UP_INTRONS_HeLa_SRRM2-KD > CS	0.00210326917097786	**  : UP_INTRONS_HeLa_SRRM2-KD > AS_NC	0.00221592260673605	**  : DOWN_INTRONS_HeLa_SRRM2-KD < CR	0.684240176534216	DOWN_INTRONS_HeLa_SRRM2-KD = CS	0.41021351799359	DOWN_INTRONS_HeLa_SRRM2-KD = AS_NC	1.15150764312278e-06	*** : CR > CS	0.000457109888876928	*** : CR > AS_NC	0.00284052125233432	**  : CS < AS_NC
INTRON_MEDIANRELATIVERANK_10BINS	155	0	7.46451612903226	8	95	0	6.47368421052632	7	134	0	7.69402985074627	10	964	0	6.45331950207469	6	946	0	6.80655391120507	7	0.00634243794403216	**  : UP_INTRONS_HeLa_SRRM2-KD > DOWN_INTRONS_HeLa_SRRM2-KD	0.0345050655288304	*   : UP_INTRONS_HeLa_SRRM2-KD < CR	2.74930638158809e-06	*** : UP_INTRONS_HeLa_SRRM2-KD > CS	0.00379648834823956	**  : UP_INTRONS_HeLa_SRRM2-KD > AS_NC	5.76051922248752e-05	*** : DOWN_INTRONS_HeLa_SRRM2-KD < CR	0.726151699148971	DOWN_INTRONS_HeLa_SRRM2-KD = CS	0.32017456871152	DOWN_INTRONS_HeLa_SRRM2-KD = AS_NC	3.04716661639755e-09	*** : CR > CS	3.74844377524712e-06	*** : CR > AS_NC	0.00133839407105072	**  : CS < AS_NC
NTRS_ALL_FOR_GENE	155	0	11.3290322580645	10	95	0	12.4631578947368	10	134	0	5.11194029850746	2	964	0	11.5653526970954	10	946	0	11.8266384778013	10	0.256707831130409	UP_INTRONS_HeLa_SRRM2-KD = DOWN_INTRONS_HeLa_SRRM2-KD	1.28590249954075e-18	*** : UP_INTRONS_HeLa_SRRM2-KD > CR	0.651502593148054	UP_INTRONS_HeLa_SRRM2-KD = CS	0.687830685384177	UP_INTRONS_HeLa_SRRM2-KD = AS_NC	9.90754133179184e-17	*** : DOWN_INTRONS_HeLa_SRRM2-KD > CR	0.270738535762868	DOWN_INTRONS_HeLa_SRRM2-KD = CS	0.299757060008934	DOWN_INTRONS_HeLa_SRRM2-KD = AS_NC	4.30136737421701e-30	*** : CR < CS	7.00097554989574e-29	*** : CR < AS_NC	0.919787898857198	CS = AS_NC
PROP_FIRST_INTRON	155	0	0.123784387655355	0	95	0	0.23933853502819	0.0909090909090909	134	0	0.627640208050656	1	964	0	0.126337180671145	0	946	0	0.18762191981022	0	0.000683066279634177	*** : UP_INTRONS_HeLa_SRRM2-KD < DOWN_INTRONS_HeLa_SRRM2-KD	9.01330245819297e-17	*** : UP_INTRONS_HeLa_SRRM2-KD < CR	0.555755521502292	UP_INTRONS_HeLa_SRRM2-KD = CS	0.0627497688624944	UP_INTRONS_HeLa_SRRM2-KD = AS_NC	1.33843635447533e-07	*** : DOWN_INTRONS_HeLa_SRRM2-KD < CR	0.000140291805285556	*** : DOWN_INTRONS_HeLa_SRRM2-KD > CS	0.0137951794188411	*   : DOWN_INTRONS_HeLa_SRRM2-KD > AS_NC	2.77727106410424e-28	*** : CR > CS	1.11321497047599e-21	*** : CR > AS_NC	0.0102984883995948	*   : CS < AS_NC
PROP_LAST_INTRON	155	0	0.323509053670344	0.111111111111111	95	0	0.213737345534079	0	134	0	0.581139217333247	1	964	0	0.174989489177462	0	946	0	0.225521497122183	0	0.107093653890496	UP_INTRONS_HeLa_SRRM2-KD = DOWN_INTRONS_HeLa_SRRM2-KD	3.31215805289626e-05	*** : UP_INTRONS_HeLa_SRRM2-KD < CR	0.000193839382402142	*** : UP_INTRONS_HeLa_SRRM2-KD > CS	0.00684673590446789	**  : UP_INTRONS_HeLa_SRRM2-KD > AS_NC	3.77171590591188e-07	*** : DOWN_INTRONS_HeLa_SRRM2-KD < CR	0.251584721760785	DOWN_INTRONS_HeLa_SRRM2-KD = CS	0.708908406623823	DOWN_INTRONS_HeLa_SRRM2-KD = AS_NC	2.10844930784504e-17	*** : CR > CS	4.10560859137729e-14	*** : CR > AS_NC	0.0882888359473385	CS = AS_NC
PROP_INTERNAL_INTRON	155	0	0.619585718940558	0.75	95	0	0.621332141844846	0.75	134	0	0.185256348129482	0	964	0	0.725933591924714	0.833333333333333	946	0	0.638922121297628	0.8	0.637420626129204	UP_INTRONS_HeLa_SRRM2-KD = DOWN_INTRONS_HeLa_SRRM2-KD	5.11913214353496e-16	*** : UP_INTRONS_HeLa_SRRM2-KD > CR	0.0181204194531069	*   : UP_INTRONS_HeLa_SRRM2-KD < CS	0.667861567806167	UP_INTRONS_HeLa_SRRM2-KD = AS_NC	3.93735354535036e-14	*** : DOWN_INTRONS_HeLa_SRRM2-KD > CR	0.00532618330116191	**  : DOWN_INTRONS_HeLa_SRRM2-KD < CS	0.324203379735292	DOWN_INTRONS_HeLa_SRRM2-KD = AS_NC	2.36113729992292e-35	*** : CR < CS	3.35220522048508e-26	*** : CR < AS_NC	0.000159710561933913	*** : CS > AS_NC
PROP_INTRON_IN_UTR	155	0	0.0124321556579621	0	95	0	0.0249902643232952	0	134	0	0.026581917253559	0	964	0	0.00707431831653823	0	946	0	0.0203341038288495	0	0.0348242236750244	*   : UP_INTRONS_HeLa_SRRM2-KD < DOWN_INTRONS_HeLa_SRRM2-KD	0.275074849513753	UP_INTRONS_HeLa_SRRM2-KD = CR	0.130185851585747	UP_INTRONS_HeLa_SRRM2-KD = CS	0.276101620468933	UP_INTRONS_HeLa_SRRM2-KD = AS_NC	0.324415644193204	DOWN_INTRONS_HeLa_SRRM2-KD = CR	2.20266221770137e-06	*** : DOWN_INTRONS_HeLa_SRRM2-KD > CS	0.0929686909374455	DOWN_INTRONS_HeLa_SRRM2-KD = AS_NC	0.00152420881598093	**  : CR > CS	0.733254524245243	CR = AS_NC	3.32780966772785e-06	*** : CS < AS_NC
